left_elbow,right_elbow,left_knee,right_knee,left_shoulder,right_shoulder,hip,label
125.03349423735042,65.92153458873146,29.722906137404223,40.514846515733346,95.18658654073586,31.1422600137054,51.50443546605806,Cow_face_pose
93.63852489469495,141.27889101949214,35.62816589053943,51.29494669629017,153.7351256659092,51.94535587614323,80.49653746737732,Cow_face_pose
65.10334907423326,126.04541487354223,30.482240609062924,54.56198355113268,22.40993174101476,157.2008759755504,111.96244909185933,Cow_face_pose
142.15765192667908,174.17021624915535,31.248807667472146,37.258450835948466,14.033225620133491,129.63283093544493,104.10892676653943,Cow_face_pose
145.08393617165234,160.5887215277775,101.15828081687901,100.72827723140641,126.82792452243294,90.0709432899644,55.458759932997,Dancer_pose
110.01979861350767,81.3014188107802,160.5213922191012,68.67552085606833,94.60074145252851,135.61540828659886,125.100236757704,Dancer_pose
118.3923114015997,175.71520305146203,159.54045031829781,51.310487769790804,121.39588531057717,96.16117689482168,138.98276850390587,Dancer_pose
104.62253888449624,153.97054047946526,162.51607354053354,65.88057254315875,142.77689426478292,124.41390167551432,128.75383606646963,Dancer_pose
153.42515272406834,111.42251883468094,74.09476943407358,165.61757381172427,98.54718573027937,110.80755457067156,92.53503206610853,Dancer_pose
145.26750624967244,136.50076040270048,96.3472573520792,172.89907321046005,130.18207462531385,86.88659188882835,67.21512052876008,Dancer_pose
146.98583517461202,135.548542722274,106.0310575543185,147.48548103261717,84.32650977518288,155.33250050554477,74.14998935504379,Dancer_pose
130.3454131250803,161.28377036505222,143.42086832677737,84.33350225779687,143.12086384827342,87.15327775095028,134.12161735784824,Dancer_pose
92.3482018353533,92.98669822396724,155.66990236138395,67.2867605120326,99.8046931696655,125.34544252147244,159.80280623411534,Dancer_pose
134.73649374726008,167.8609351356011,98.25608616472671,131.40006420456078,65.42856659303621,158.69303222075504,116.59284266655634,Dancer_pose
131.40933799922144,173.63533376653314,167.2388600972148,62.961275161332445,129.8241504554295,99.99160516735732,134.08976120475606,Dancer_pose
134.61294467632854,131.23254113853505,118.29955118441431,156.68310544190422,71.64084961129934,137.52633156679798,92.81408271681686,Dancer_pose
158.94801907673366,137.57556812650455,111.74531934247874,169.58935975916745,129.37716998243135,97.15979007441621,53.03870689013299,Dancer_pose
145.54315317897309,167.32852110101925,170.90878872033701,82.81281673298957,135.69521843094904,104.4140024216766,113.29056547376362,Dancer_pose
147.88237231060174,128.02287450609086,93.37962247877313,153.45948424277285,96.86675379085833,139.18381881543823,91.32862818423921,Dancer_pose
162.6951427321364,133.56231055795496,61.57136821848888,133.03019602634717,109.31912031632604,112.28208237912902,71.01706645513265,Dancer_pose
172.40584602755723,137.39741582635472,164.50970350067735,136.03925562175178,160.61462180264448,92.67252726022971,103.1494011601869,Dancer_pose
119.28147482858715,104.14651654371242,68.1634924200643,172.94803604541212,138.59222185677115,51.954565526973376,147.75989785484708,Dancer_pose
119.51019668743879,173.55280733477443,162.73296255283853,60.45244628819961,137.25120912503758,99.4234659607164,127.40396812047344,Dancer_pose
151.95441861337636,156.77122437986162,111.68410060729376,167.39215309403588,95.32588884428904,170.8645349661468,90.90251254585091,Dancer_pose
145.94184156399123,134.67840510907374,95.59542194071611,167.90612064242453,101.54297768093218,126.25331146126467,81.51564067709525,Dancer_pose
128.65961976126331,165.30499002508537,161.91000219731887,60.89373601531659,128.43518984755423,108.00980468060598,122.11515169201066,Dancer_pose
174.91608587427245,161.6820748716005,147.0104327064675,134.86398638830622,130.94727545484346,68.63057652945024,142.7466335976207,Dancer_pose
85.61306303510408,77.94050041014104,163.92500299169365,57.173352861128464,119.4641783588701,143.88387654999607,135.48581245205804,Dancer_pose
158.08926091844893,104.42262799889875,114.96494090761269,167.88995615531138,118.49178464788737,81.96158957123329,103.1802660679145,Dancer_pose
84.44682458395182,69.31625195169691,81.19919851983296,171.6273454450036,108.11627209554565,108.55302405236291,102.01946594825954,Dancer_pose
141.31587207626416,94.73000921939214,149.97896492046863,154.21774394685974,135.5260033389269,69.67543886141165,82.69668887435184,Dancer_pose
160.67478187457021,159.9300110056693,147.78264742744526,100.38407269540438,146.36999009831382,100.8701402213438,159.5345160811871,Dancer_pose
34.65078280003777,117.92846945529172,93.96052712774723,132.78466921482686,124.16887343245774,81.83030355361332,117.10575461551437,Dancer_pose
120.64734037289061,162.93545797983674,159.9432322587438,54.93563745899817,126.88383028525729,88.7374951220946,130.92442223774412,Dancer_pose
154.86067807948262,114.39533677630826,79.79206371146216,160.90639708928526,98.91169660982305,117.94729575242344,99.23333094237898,Dancer_pose
147.81723856070573,130.1599493272799,113.0680550936921,156.08312348027957,84.27190160809816,151.63120571182702,79.46901361700725,Dancer_pose
162.97844929142096,150.95267991262043,108.98434989373855,63.82016538024566,100.88127017033194,163.46684287016458,68.01491986386321,Reverse_warrior_pose
159.71289367761986,155.86707352499795,122.49522138404141,89.01704812759716,48.53849565740766,157.4739046447325,92.4094857401461,Reverse_warrior_pose
151.84638619995692,174.93930938836277,79.11968804039181,125.99283274439313,145.06865041675795,47.59298487586722,118.52358736836369,Reverse_warrior_pose
160.84090486924725,163.16530357752242,87.94257402857666,162.27910904030085,157.04207109756328,58.397912366276245,103.2323126089918,Reverse_warrior_pose
159.78934226283738,156.75093468212054,119.18991169376525,143.14182975274286,156.8456637139851,42.46852229828892,133.77825357809562,Reverse_warrior_pose
145.84554788530343,125.51756634868168,87.26525175029958,172.1453014163581,115.58618693307054,91.52110112676873,117.5003656417714,Reverse_warrior_pose
124.04317080778749,135.57334152643298,123.28019445112264,89.01096583056307,73.41182333025247,130.12246640321658,68.20369654460893,Reverse_warrior_pose
100.25141248928682,123.82973531429852,169.5441718656151,70.67684860148204,80.3400372633285,147.24963132688126,81.58910343939246,Reverse_warrior_pose
164.01280684296634,164.2069976978188,61.77932661827986,115.42752929602122,156.63306606534545,69.9129442184408,82.85135956102728,Reverse_warrior_pose
123.93478512562342,167.1708903707479,82.92671982571643,153.37873969519262,89.7408520454403,113.02803605031619,86.06442919851912,Reverse_warrior_pose
168.18584256518216,140.71539910676825,121.6711782974219,60.144144562047664,162.0014278908146,87.92685909504533,129.13950490529447,Reverse_warrior_pose
115.44324348155818,142.36809870755806,158.87567497108446,110.83500477082042,41.26567583529502,160.07004569269895,108.60876155480067,Reverse_warrior_pose
144.60297324520872,166.36696702445363,55.430950394267754,106.57286582418058,163.75600683559227,56.460968706791306,121.50241164060587,Reverse_warrior_pose
126.1427906806226,173.40723477004855,163.2117969206751,107.38377366888393,50.21235255619114,66.41597274638639,108.26836303292171,Reverse_warrior_pose
162.95795872745927,153.60859491584725,109.78310912002792,55.2839697059394,104.3934375663083,169.42374479510053,65.45525829394471,Reverse_warrior_pose
164.19204246371157,124.62885850577071,68.91499568153729,74.09199098675707,75.42980139243954,129.4702678754681,135.09649163292514,Reverse_warrior_pose
152.17810554802827,170.93277258142274,118.16433346074811,67.18714127543407,86.99552519422366,167.47860606336843,73.99380959092606,Reverse_warrior_pose
148.27571004358623,169.1753442980246,62.900740568855724,86.92732142790722,158.03332727253672,57.552881688215265,106.07607515045709,Reverse_warrior_pose
159.3993153609295,159.94153554933806,117.69205862610451,133.13735663810948,164.69990949105383,40.71053473489878,125.19833250764258,Reverse_warrior_pose
160.40295701140872,162.48158977361192,60.20293462578082,99.34431256999476,147.92226551990285,48.75398552145423,104.19362653846437,Reverse_warrior_pose
157.9728896795574,166.91435105263466,70.94230682825341,128.82566530680165,141.66437266730952,45.15743771232351,113.09738039824826,Reverse_warrior_pose
147.89632111185196,171.30904493603302,62.019781186108816,129.61997417268665,148.04115023776777,53.24463101522415,133.03988680854255,Reverse_warrior_pose
163.38169826664773,160.0811975917256,103.72825333409158,173.20990402787362,146.25632961720228,62.863787939353294,128.11490513744602,Reverse_warrior_pose
130.71006903627057,132.74726975869052,122.24655280251088,93.41389580962468,68.72653358162586,133.999811605335,68.1288637218118,Reverse_warrior_pose
166.0322929117799,172.24456808117498,85.10878393591854,143.37223361661995,144.17625888883913,48.89905898555983,106.68028745545656,Reverse_warrior_pose
143.67268967618267,173.06585076367986,92.82769218887772,168.95434115287895,68.91832856046094,68.18816089680303,93.0931398096167,Reverse_warrior_pose
145.9403117450643,129.5157957965328,19.764095247537224,36.97062338752624,168.57828268076238,72.70170110074642,76.06432454718457,Seated_side_bend_pose
169.26254161511582,152.2005554569096,24.264177888822168,30.352414193542195,71.21072875958906,77.81896524076132,81.39552180704051,Seated_side_bend_pose
126.99155413742655,130.55265898747598,28.569525683084038,19.040130218965388,57.203892635831096,143.8163697286049,68.0627611964783,Seated_side_bend_pose
92.1876524207488,138.08113036329655,46.21861211302197,33.00490338771595,32.64774023108043,87.74461913502157,84.61044608686863,Seated_side_bend_pose
124.6992013307984,126.89253546941747,129.76757554700418,10.77574872073817,116.9751679724948,141.1198959533459,27.43970209483813,Seated_side_bend_pose
172.4946704984714,160.19249652002782,17.840686121942518,28.392639614030525,74.72765866045923,89.15643290893917,76.23437907896214,Seated_side_bend_pose
139.17651789770275,113.98286344737049,15.785237935640687,24.117019101410737,60.53637829791287,172.33469751270331,46.3171946127502,Seated_side_bend_pose
118.06296374763046,148.8852610667104,51.522953502076966,36.97147415452752,12.05176430240139,74.96728196968293,94.72595938867453,Seated_side_bend_pose
116.54539792296697,151.59630699047457,24.204784968257048,16.292397980504063,91.89712858602049,163.7868848233285,38.43303368068201,Seated_side_bend_pose
146.44403405777828,114.84587371118279,27.084550163904836,38.113977450831165,172.13941712900746,79.97100542879289,77.21119983512017,Seated_side_bend_pose
138.8962372564068,138.9580573511807,15.804899148532954,18.39615457218408,65.85471599285404,150.1906085100888,55.61313226001689,Seated_side_bend_pose
139.63068155563917,112.17122960418612,24.46946980922624,23.48030363024032,31.961470260787642,144.36578785625733,77.32428108637272,Seated_side_bend_pose
139.83367737207683,104.56753070654722,20.75453123178153,33.328741471935544,169.75175218525007,74.01647219820657,57.20949031314272,Seated_side_bend_pose
68.65154137426535,138.8978450774934,27.790972183319752,40.53169954844896,152.0074438091244,62.699179476078065,87.81852266001869,Seated_side_bend_pose
162.304735179498,157.47684481979667,15.042757294746883,12.971137286829762,109.96043465672835,174.38332154394902,27.990315505523263,Seated_side_bend_pose
144.44904449765278,160.3312951143844,20.237471894088273,13.691451704059293,161.35959356158014,97.100305921823,73.368228501601,Seated_side_bend_pose
146.78270688697899,155.7684282355301,87.67045762726659,90.60265608360385,43.712376278085436,28.35539974621749,106.8739397346811,Seated_side_bend_pose
131.97415208625927,90.34041833967039,18.998618490250458,11.054964259927779,100.16497554153081,148.35056120966303,96.50522517500491,Seated_side_bend_pose
128.10375536718618,100.00298585323112,21.675194492069142,46.329694327712524,151.62462829674786,38.27351501615466,75.44733065178808,Seated_side_bend_pose
146.06730810194327,133.91218388074742,19.676838310985218,33.24791855953025,168.27044988281094,76.16049761496146,77.7066088753936,Seated_side_bend_pose
135.6226017270736,126.56300848933368,10.339488071131646,20.718634154081286,92.28837973794592,165.9138836972756,32.899533478413495,Seated_side_bend_pose
119.50071530491932,141.0740826495803,37.49630523584458,45.02354262854839,158.89524376597504,66.59247432252015,57.340534011740246,Seated_side_bend_pose
108.58955945623505,143.97013279845902,166.08362152235568,15.271709278224886,61.1466991198112,137.2123372661917,54.817836330622185,Seated_side_bend_pose
114.0554302930737,122.7704649919936,17.273030606229785,27.2869178510244,172.54535555816946,49.72295538368745,71.73262926167499,Seated_side_bend_pose
133.5899651516412,110.94442434491674,23.86041338077413,20.335876109758505,31.301690209189715,147.44625187499398,74.06800618268527,Seated_side_bend_pose
148.8092835765177,103.10157188305264,32.04955147316724,33.06659929696791,177.818174400483,80.48103968328319,54.53735666219402,Seated_side_bend_pose
166.33249190508158,165.254566839228,11.79386331992772,9.905411485722151,66.34347123944082,171.7075121498698,65.49356298489523,Seated_side_bend_pose
68.65951600082357,129.69891873388318,28.010968082298973,41.9793328908044,148.70505362584547,48.05010779815146,92.53216757474743,Seated_side_bend_pose
144.60041881247838,126.22315372028898,11.209466918948099,12.390023393547583,80.67589413555126,176.09592621177916,35.56661830780189,Seated_side_bend_pose
119.3530194463089,105.46632195497521,20.69468885499806,27.398163318007995,150.5142105506645,34.492897708909496,74.12487401402161,Seated_side_bend_pose
158.81189733862018,115.41988856491355,172.86340323827883,21.110743009688388,120.24964494949016,140.18008006591828,26.983866300612526,Seated_side_bend_pose
118.88163953609514,163.63811540853297,28.379083841750347,16.66895703921355,86.47934403844296,167.44305278961193,40.73974155391063,Seated_side_bend_pose
141.86549589069662,120.926794565056,23.609894415594187,58.741369501426355,148.9004905971941,77.1839805847533,68.07640636529861,Seated_side_bend_pose
149.04495724617306,109.27322167662277,25.305958949269602,37.52667300205414,169.82498842583945,72.88143945060736,80.29372051028565,Seated_side_bend_pose
114.0554302930737,122.7704649919936,17.273030606229785,27.2869178510244,172.54535555816946,49.72295538368745,71.73262926167499,Seated_side_bend_pose
149.04495724617306,109.27322167662277,25.305958949269602,37.52667300205414,169.82498842583945,72.88143945060736,80.29372051028565,Seated_side_bend_pose
104.01763704899184,100.35141555568936,168.29945244992345,15.957015044729,90.11870251284314,152.01630920083863,33.084609935157594,Seated_side_bend_pose
114.82736682930843,130.57607680135015,136.11736221417075,9.761561102320261,118.20643415439605,142.96774713244437,34.28079860293794,Seated_side_bend_pose
159.69393447966982,156.6830957100881,15.179391544750928,14.856252461393156,99.88952092831722,177.07079668076975,34.37575584133154,Seated_side_bend_pose
142.45121676286448,120.69774797249927,29.6594851561508,159.05099566294172,159.07748255365635,88.0941511015123,85.05992853281562,Seated_side_bend_pose
112.08875638224207,129.6323940470925,140.68417425653902,150.19271131240785,72.988434500172,114.35187898025909,73.68355494204324,Seated_side_bend_pose
93.53082076498194,81.184635056302,136.74307102721394,24.33013951680945,47.472408946754065,43.27784819998381,91.22008079401337,Side_lunge_pose
86.68532779157732,90.44760758740073,16.05019443147693,156.5723184257072,89.32693449762697,91.5056109119135,18.27354878719891,Side_lunge_pose
94.33791477538198,109.24275065031361,144.37698421898088,17.300716625595868,12.279790035281813,25.757991030822545,124.14093028904013,Side_lunge_pose
89.97195578149527,89.38383965107563,161.69102523801598,13.449517562241638,64.29717471930196,64.32322889785515,101.4654894076945,Side_lunge_pose
112.9370495402337,76.87614600991117,17.81335619301873,147.35689350188602,97.32003943363004,87.9381744899496,24.718003901538466,Side_lunge_pose
120.72656783168513,108.11373363212644,22.437232030431637,151.26942304091807,77.95103413695165,74.7263424733274,84.80752142954158,Side_lunge_pose
47.29158430425573,77.95711447185904,122.96766689826397,27.385286745423095,32.321291137367034,35.45191719464913,97.51629671383084,Side_lunge_pose
114.93521282731079,116.91279308601715,163.23800452263737,19.986050069250005,47.53346203925675,59.6684796067776,95.36429626236772,Side_lunge_pose
111.94618896183995,55.90469344344293,154.8562193239582,31.869797410975437,50.828398110289704,42.51712381214981,112.69300576912093,Side_lunge_pose
120.51940666805928,112.37562912601781,102.50981991084204,15.137291354242935,121.18053075545068,122.71393363373716,36.36201112736431,Side_lunge_pose
123.22158252232157,107.13453429633269,22.82380146697717,144.5374092982442,93.87347608204907,86.37464514752867,38.8342329431885,Side_lunge_pose
118.50598393315427,118.99761295494342,139.49349437091823,12.12839016342706,23.561883799745722,31.042329786364725,120.77862383841295,Side_lunge_pose
119.223987151914,116.75012721508475,148.55736571077128,20.670757490537593,30.578273188522306,102.67301402437158,135.84643219322024,Side_lunge_pose
72.83280582223534,60.36651559234937,69.97941413034724,8.376218120041688,94.38097488008472,93.82340941199583,34.25179921062654,Side_lunge_pose
129.19637115263663,136.57488281592364,10.403771177124886,118.6888816202634,98.29088776949537,91.93830562799863,65.90894826731115,Side_lunge_pose
120.29098579550777,111.18518574410005,159.08971914300787,29.949441297805286,92.88264217337102,91.97557579203627,82.68990290414045,Side_lunge_pose
63.92572818759776,84.22726783966917,33.44293859178821,157.67270886904163,32.467587744793306,46.225168224694436,37.55731501088734,Side_lunge_pose
119.01021876925829,110.46097163709912,22.36547365742393,166.88925514579185,100.5671228317643,102.50699238214418,26.599858489160862,Side_lunge_pose
113.16087365933079,108.2232081081534,152.71579710466082,28.6902764367591,54.553993122392455,53.46619299921408,107.53813972482652,Side_lunge_pose
119.01021876925829,110.46097163709912,22.36547365742393,166.88925514579185,100.5671228317643,102.50699238214418,26.599858489160862,Side_lunge_pose
158.36313993750497,150.20206197697902,98.49316576580445,136.50604717384525,109.49781583518647,120.14512729333019,111.08293105834785,Traingle_pose
